Store ID,Store Name,Industry,City,Merchant,Device ID,Device Type,Device description,Int Device description,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25
3510,147 Club,Leisure - Fun,Colchester,,8WNS,Mini,Mini,,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,9.00 ,4.00 ,9.00 ,21.00 ,77.00 ,31.00 ,9.00 ,20.00 ,27.00 ,26.00 ,35.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2141,17 & Central,Shopping Centre,London,Capital & Regional PLC,CDNP,Max,,,0.00 ,4.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,0.00 ,2.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2141,17 & Central,Shopping Centre,London,Capital & Regional PLC,QQZJ,Max,Mall by the stairs to the toilets,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,40.00 ,70.00 ,108.00 ,41.00 ,56.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
1412,1st Joos Ever,Hairdresser,London,Test Anuraj,JUDN,Mini,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
1412,1st Joos Ever,Hairdresser,London,Test Anuraj,KLR9,Mini,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
1412,1st Joos Ever,Hairdresser,London,Test Anuraj,LRMN,Mini,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
1412,1st Joos Ever,Hairdresser,London,Test Anuraj,RW2H,Mini,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3822,226 Gallowgate,Bar,Glasgow,,5CQD,Mini,Majors,Ambulatory,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3452,3 Jolly Butchers,Pub,Brighton,,YZUE,Mini,,,0.00 ,0.00 ,0.00 ,0.00 ,19.00 ,34.00 ,44.00 ,13.00 ,41.00 ,25.00 ,12.00 ,0.00 ,0.00 ,2.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
59,50 Kalo di Ciro Salvo Pizzeria,Restaurant,London,,GEF6,Mini,,,11.00 ,28.00 ,98.00 ,52.00 ,85.00 ,47.00 ,59.00 ,74.00 ,29.00 ,36.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
59,50 Kalo di Ciro Salvo Pizzeria,Restaurant,London,,QRSF,Mini,On the reception desk,Entrance,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,32.00 ,164.00 ,88.00 ,132.00 ,110.00 ,24.00 ,92.00 ,142.00 ,60.00 ,118.00 ,68.00 ,82.00 ,128.00 ,148.98 ,124.00 ,100.00 ,105.00 ,118.00 ,120.00 ,94.00 ,213.48 ,190.56 ,182.64 ,141.24 ,201.96 ,186.48 ,177.38 ,109.80 ,87.74 ,158.46 ,179.66 ,122.20 ,157.78 ,80.10 
3089,53 Two,Event Space/Conference Centre,Manchester,,B3VM,Mini,,,0.00 ,21.00 ,38.00 ,51.00 ,77.00 ,38.00 ,3.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3089,53 Two,Event Space/Conference Centre,Manchester,,ZYXA,Mini,I’m the right side as you enter ,Entrance,0.00 ,3.00 ,0.00 ,0.00 ,0.00 ,0.00 ,56.00 ,39.00 ,34.00 ,29.00 ,38.00 ,6.00 ,10.00 ,42.00 ,26.00 ,67.00 ,31.00 ,115.00 ,53.00 ,19.00 ,13.00 ,12.00 ,28.00 ,52.00 ,36.00 ,10.00 ,41.00 ,10.00 ,85.00 ,38.00 ,61.92 ,33.00 ,63.00 ,42.48 ,96.36 ,67.58 ,13.06 ,9.48 ,21.38 ,17.90 ,48.66 ,18.38 ,13.64 
3393,5th Hants Volunteer Arms,Pub,Portsmouth,,53M3,Mini,On Bar,,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,5.00 ,35.00 ,0.00 ,2.00 ,0.00 ,14.00 ,2.00 ,0.00 ,4.00 ,0.00 ,30.00 ,6.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3393,5th Hants Volunteer Arms,Pub,Portsmouth,,CX9G,Mini,On the bar,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,62.00 ,4.00 ,2.00 ,3.00 ,0.00 ,0.00 ,3.00 ,8.00 ,14.00 ,3.00 ,3.00 ,8.40 ,3.96 ,0.00 ,0.00 ,0.00 ,3.96 ,0.00 ,4.74 ,4.74 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
1201,7SINS,Bar,Manchester,St Joseph Limited,UCGW,Mini,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,51.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
1201,7SINS,Bar,Manchester,St Joseph Limited,XDYG,Mini,,,25.00 ,67.00 ,134.00 ,18.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3470,Abbey Road Bar & Kitchen,Pub,Liverpool,,EY5R,Mini,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,0.00 ,24.00 ,40.99 ,13.00 ,3.00 ,6.00 ,6.00 ,58.00 ,11.00 ,21.96 ,13.32 ,0.00 ,4.92 ,0.00 ,9.36 ,39.96 ,45.00 ,36.00 ,50.80 ,20.70 ,64.54 ,0.00 ,4.16 
3470,Abbey Road Bar & Kitchen,Pub,Liverpool,,JNQE,Mini,,,0.00 ,0.00 ,0.00 ,0.00 ,27.00 ,25.00 ,43.00 ,35.00 ,23.00 ,40.00 ,21.00 ,36.00 ,99.00 ,30.00 ,12.00 ,43.00 ,8.00 ,16.00 ,8.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3003,Aberdeen Football Club,Leisure - Fitness,Aberdeen,Aberdeen Football Club,FJYE,Mini,,,0.00 ,2.00 ,0.00 ,3.00 ,0.00 ,0.00 ,3.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3003,Aberdeen Football Club,Leisure - Fitness,Aberdeen,Aberdeen Football Club,N5BA,Mini,,,0.00 ,4.00 ,3.00 ,0.00 ,3.00 ,8.00 ,0.00 ,0.00 ,2.00 ,3.00 ,2.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3003,Aberdeen Football Club,Leisure - Fitness,Aberdeen,Aberdeen Football Club,VMHN,Mini,,,0.00 ,62.00 ,3.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2289,Aberfoyle Inn,Restaurant,Stirling,,C4VY,Mini,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,0.00 ,0.00 ,0.00 ,5.00 ,40.00 ,33.00 ,0.00 ,0.00 ,16.32 ,3.96 ,0.00 ,0.00 ,3.96 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2289,Aberfoyle Inn,Restaurant,Stirling,,TCKD,Mini,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,0.00 ,3.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,2.00 ,2.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
797,Abu Zaad,Restaurant,London,,QHE4,Mini,,,0.00 ,0.00 ,5.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3945,ACC: All in Conference 2022,Event Space/Conference Centre,Liverpool,Travel Counsellors,HTBL,Max,Upper Level by the Toilets,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3945,ACC: All in Conference 2022,Event Space/Conference Centre,Liverpool,Travel Counsellors,MRRP,Max,Near to Starbucks on the ground floor,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,44.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3161,Acle Social Club,Event Space/Conference Centre,Norwich,,6FSS,Mini,,,0.00 ,0.00 ,0.00 ,0.00 ,37.00 ,9.00 ,6.00 ,0.00 ,2.00 ,0.00 ,0.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2440,Actors,Pub,Brighton,Laines,CZVV,Mini,,,41.00 ,36.00 ,4.00 ,84.00 ,12.00 ,13.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2440,Actors,Pub,Brighton,Laines,ZBRJ,Mini,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,47.00 ,95.00 ,68.00 ,59.00 ,25.00 ,29.00 ,18.00 ,19.00 ,19.00 ,38.00 ,13.00 ,26.00 ,17.00 ,101.00 ,29.00 ,19.00 ,8.00 ,15.00 ,8.00 ,25.00 ,36.00 ,26.00 ,67.00 ,14.44 ,24.24 ,62.52 ,47.28 ,9.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2403,Adam & Eve,Pub,London,Laines,44D9,Mini,,,11.00 ,0.00 ,0.00 ,10.00 ,4.00 ,11.00 ,2.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,0.00 ,3.00 ,3.00 ,0.00 ,2.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2403,Adam & Eve,Pub,London,Laines,RYKC,Mini,Near the toilets ,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,2.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3960,Addenbrooke's Hospital,Hospital,Cambridge,Cambridge University Hospitals NHS FT,AJ6G,Max Jr,UTC Waiting Room,Urgent Treatment Centre,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,228.00 ,320.00 ,284.00 ,354.00 ,329.00 ,281.00 ,481.12 ,520.20 ,503.40 ,674.76 ,483.60 ,313.32 ,479.88 ,355.18 ,315.18 ,459.14 ,291.68 ,216.90 ,0.00 ,0.00 
3960,Addenbrooke's Hospital,Hospital,Cambridge,Cambridge University Hospitals NHS FT,BUK6,Max Jr,A&E Waiting Room,A&E,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,445.99 ,483.00 ,487.00 ,361.00 ,522.00 ,552.00 ,661.28 ,546.12 ,616.08 ,566.40 ,494.88 ,558.84 ,396.38 ,315.70 ,193.86 ,369.26 ,371.78 ,349.80 ,643.94 ,253.66 
3960,Addenbrooke's Hospital,Hospital,Cambridge,Cambridge University Hospitals NHS FT,LQWE,Max,Urgent Treatment Care Waiting Room,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,350.00 ,249.00 ,392.00 ,271.00 ,265.00 ,387.00 ,465.00 ,413.00 ,136.00 ,107.00 ,209.99 ,496.97 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3960,Addenbrooke's Hospital,Hospital,Cambridge,Cambridge University Hospitals NHS FT,SZXC,Max,Emergency Department Waiting Area,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,572.00 ,398.00 ,474.00 ,726.00 ,328.00 ,575.00 ,701.00 ,623.00 ,307.00 ,760.00 ,1049.87 ,588.93 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3232,Adelphi Leeds,Pub,Leeds,,6HX5,Mini,Left side of reception next to vending machines,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,30.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2404,Aeronaut,Pub,London,Laines,LY4J,Mini,On the Bar,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,42.00 ,112.00 ,48.00 ,64.00 ,40.00 ,50.00 ,16.00 ,18.00 ,94.00 ,18.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2404,Aeronaut,Pub,London,Laines,XWS9,Mini,,,51.00 ,27.00 ,122.00 ,50.00 ,73.00 ,127.00 ,111.00 ,20.00 ,23.00 ,52.00 ,50.00 ,18.00 ,11.00 ,15.00 ,10.00 ,12.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3104,AFC RDS lounge,Stadium,Aberdeen,Aberdeen Football Club,F3VR,Mini,,,0.00 ,19.00 ,0.00 ,41.00 ,4.00 ,2.00 ,11.00 ,10.00 ,0.00 ,3.00 ,41.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3104,AFC RDS lounge,Stadium,Aberdeen,Aberdeen Football Club,FXVG,Mini,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,80.00 ,46.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2581,Airlie street bar,Bar,Dundee,,ZEE9,Mini,,,0.00 ,7.00 ,3.00 ,28.00 ,28.00 ,54.00 ,22.00 ,23.00 ,15.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
4181,Alder Hey Children's Hospital,Hospital,Liverpool,Alder Hey Children's NHS Foundation Trust,GM4K,Max Jr,A&E Waiting Room,A&E,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,304.00 ,797.20 ,698.52 ,340.80 ,567.24 ,716.64 ,816.48 ,524.62 ,108.74 ,40.92 ,105.82 ,153.92 ,91.32 ,151.50 ,89.88 
4181,Alder Hey Children's Hospital,Hospital,Liverpool,Alder Hey Children's NHS Foundation Trust,JEJS,Max,Main entrance,Entrance,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,36.96 ,135.92 ,74.98 ,133.30 ,134.48 ,71.78 ,84.26 ,20.22 
4181,Alder Hey Children's Hospital,Hospital,Liverpool,Alder Hey Children's NHS Foundation Trust,RSNR,Mini,Children’s ED Waiting Room,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,38.00 ,51.00 ,57.00 ,120.98 ,18.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
